ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
259.25646405474885,43.12160242114241,1.4900905186880593,1.719728620717537,-0.9187233268543779,18.015882,0.7213268
259.2540656194748,43.117328517218056,,,,19.831732,
259.25171259007965,43.11881009841621,,,,20.143349,
259.25395296412586,43.117873840671976,0.19452622934916697,-9.686837602323429,-1.174305897955672,18.600262,0.78644943
259.2534719605051,43.117987971819964,,,,19.366465,
259.25288559332034,43.11817479436989,-0.5099675731870121,-4.184943415260225,-0.9166586771104736,18.680286,0.7420025
259.25299424903,43.11781827166864,,,,18.949394,
259.25265088814757,43.11770134593902,-1.3202899422433119,-6.800982208035019,-3.630829313282626,18.787432,
259.2507469985035,43.118045103449084,,,,18.978863,
259.2515488209798,43.11748896464878,-0.2506259163365758,-4.6970212542146275,-3.811235073979871,18.48356,
259.2501007755569,43.11802359161327,-0.2704714793924176,-6.745143451760434,-1.7842020167342163,18.299778,0.5908375
259.2494849266174,43.11747506368511,0.2949585085558221,-5.097600089525235,-0.5660940100054528,18.698805,0.76325226
259.2498128561097,43.11817784044259,,,,19.724567,
259.2519266528135,43.11769054268692,0.7561323286661349,-3.56778052064743,0.47511227473084966,17.867182,0.74308395
259.2561543197651,43.122177149082795,,,,19.835854,
259.2539124223963,43.122317630338934,0.46219193126790215,-6.643435300291514,-5.674784036064257,18.757023,
259.2564063359238,43.122161301474904,,,,19.203661,
259.2569809368595,43.12296700695639,,,,19.0062,
259.25677339212433,43.12264426934342,-0.024056526200059936,-5.035318847551111,-0.21952291908964358,19.497864,
259.25524911166104,43.12261865297805,,,,18.347088,
259.2543854709056,43.12146525257005,,,,15.012679,
259.25485969629386,43.1227729201216,0.6579346810480686,-5.216666256120981,-1.6203950935105742,16.553968,0.9328537
259.25523680016795,43.12198973994994,0.13831532436013003,-4.803659282559012,0.5362585755416176,17.642601,0.6771679
259.2553608833994,43.121854335039075,,,,17.879854,
259.2564451970017,43.12246343269037,0.008503934653665113,-5.409730914950392,0.20976376998094587,17.88263,0.7423935
259.25723988876535,43.1229717140725,0.23206617148225372,-4.430040224855764,0.4703594466816777,17.266293,0.8241844
259.2466562290905,43.11382548818939,0.16709052719276843,-4.699211806990749,-1.1064267309148692,18.590233,0.5718422
259.2638798164503,43.12900257202895,,,,19.024288,
259.26210489991973,43.13075327138944,,,,18.89702,
259.2503167454896,43.11889378050204,0.023224350226731874,-6.182219303436747,-4.653384591887017,19.465883,0.9556942
259.2513909411964,43.11918662805264,,,,19.914478,
259.2511462191911,43.11894644195935,,,,19.6388,
259.2509182888522,43.11894698699412,2.305455647767756,-2.894391773150326,-4.652242073848787,19.276434,1.7418289
259.2622944346854,43.12967631697272,,,,17.857847,
259.2630020334777,43.129554616999734,,,,18.850613,
259.25680101596294,43.12339033605144,,,,19.703451,
259.25696844201104,43.123787394442175,0.09231775465454987,-5.915843141549334,1.3828953756111726,18.790283,
259.25629387585815,43.12370454719528,,,,19.32905,
259.2550820940202,43.123838987904485,0.5019260817748622,-3.6411333223429416,-0.5279532598157792,18.357317,
259.25552370642964,43.12310462009737,,,,19.61021,
259.25586031752823,43.12416525175919,-2.60263181702285,-9.955681011075944,-6.4592172767754095,18.14258,0.7102051
259.26131784945625,43.129151564017036,0.6411869007710749,-6.393744636613151,-2.5814295370479012,17.530926,0.787138
259.25991086584463,43.128376204000254,,,,18.58913,
259.26003452541437,43.128519636487155,,,,18.098122,
259.2589394653428,43.12773666770815,-0.4673566694316436,-6.304476051951419,2.233624654737385,17.92582,
259.25918433096115,43.127957351117935,1.4019052407970993,-8.18206257446828,1.055787368335445,16.506184,0.8448715
259.25997661246066,43.13014431965776,,,,18.816616,
259.2602680118096,43.12924677601454,,,,18.758926,
259.2595569039382,43.12972846652612,,,,18.224955,
259.25919049431417,43.12966152471168,-0.5314985185088592,-6.455010420484035,2.119526327329713,18.591764,
259.2601454539992,43.130472527807534,2.675716964996003,-2.615843789235065,-3.669413506119371,18.489956,
259.2609530200785,43.13024763713338,0.350617456162689,-8.033045034977738,-1.5954312457289053,18.235653,
259.26038470873505,43.12958370941758,0.048002120288190335,-5.2805473789089445,-0.5687454225581895,17.197727,0.82190514
259.26129833989194,43.12988684475855,-0.046910212181893236,-5.687686691886145,-1.0304295040567428,16.088068,0.86457443
259.2489347666552,43.1195574112759,,,,20.063547,
259.2503000271151,43.120795822925764,-0.09462017167447376,-6.223624187563592,-1.1413345136056758,18.79508,0.75995255
259.2537005265259,43.12022738202116,,,,18.48758,0.73833656
259.2529442042337,43.11952475147815,0.5521293316004013,-3.9886593484167636,-0.6881483460674098,18.709173,
259.2551268658152,43.12031884146596,-0.15073097780077477,-5.160546181609095,-0.9951937346767744,17.993557,0.72270393
259.2557925509435,43.120269353714164,0.9093122607490407,-2.5176126786272954,1.3509772990900628,18.304197,0.6214981
259.25138621879887,43.116418702776215,0.09873126675716032,-5.123744672235485,-1.0227776211028532,18.392754,0.787096
259.25172236112064,43.11681286645039,0.10929392183813529,-5.173759613189551,-0.65265462917471,18.458649,0.37247467
259.2501359994514,43.116562379378074,0.14910367516652123,-4.895338360607225,-0.47666650453415527,16.741255,0.91836166
259.24993709309047,43.11529907784973,0.20750020170462047,-5.661472046628767,-1.0295385797066574,17.730694,0.80934525
259.26181205131866,43.12510180007499,,,,19.287546,
259.2606516988986,43.123749263528055,0.22331088744086475,-2.2931338482542825,-0.1419109892068694,18.529724,
259.2609173540963,43.12523110139777,-3.458200701636537,-7.75537860912374,1.216514033793863,18.807137,0.74016
259.25988438767666,43.12728709599284,,,,18.94928,
259.2630852932057,43.12786638053178,-1.3648529376828251,-6.625357966367206,-4.142993873986099,18.439589,
259.2604432840242,43.12664263615237,0.07872756674427892,-4.374490888827716,-2.803591956460696,16.744118,
259.2622555726265,43.12883035498809,,,,18.6205,
259.2622959918977,43.12868774866719,,,,18.735428,
259.2624021173937,43.12729910822002,,,,19.294167,
259.249434707784,43.1194046414983,-0.04116874192974981,-6.01851485928439,0.7294025818773545,19.71293,
259.2629381643753,43.13217807412493,,,,18.470331,
259.2627346907449,43.13273107565787,-0.7366767304807802,-7.671064124025773,-2.3175687355189827,17.573177,
259.2632154847608,43.13275706070772,0.6123370918617098,-4.441191660754277,-0.013999722017641755,14.944304,0.9538393
259.25573423309123,43.125010293848035,,,,18.72369,
259.25659287179127,43.1254705800819,,,,19.216307,
259.25659301940976,43.125307164881875,,,,19.168919,
259.2558381325263,43.125255410753695,-0.9592689752897844,-4.520294895356184,-1.7484496312141529,17.54597,0.7320709
259.24746181610215,43.11766979190376,-1.1673277433954756,-3.414911637115233,1.1201590820350509,19.728914,
259.25887336640284,43.12674627695784,,,,19.242931,
259.25821082217936,43.12743262023584,,,,19.038214,
259.25218110611866,43.12250605696578,,,,19.04726,
259.2527265795915,43.122618995828034,,,,18.750078,
259.2536772951943,43.12357678118257,,,,18.974934,
259.25242930601485,43.125227252126614,,,,17.976526,0.68589973
259.25262363275584,43.12379777462822,,,,19.623678,
259.2516245761683,43.1242089371165,,,,20.200968,
259.2516868296177,43.125347695992886,1.0126368443153386,-2.5701172311432403,1.843010107324046,19.238577,
259.253133421893,43.12466607940234,-0.44190109720220005,-4.589310034178835,-0.8443204513353877,18.994026,
259.25404736506215,43.124880714443314,0.3092125055144618,-4.571327579207423,-0.3796975011365699,18.35823,0.681797
259.25338502918447,43.12489007643118,,,,18.607632,
259.25190265012185,43.12450594948931,,,,19.607628,
259.25425359176194,43.123426500075695,0.21748430843711541,-4.811677162916377,-0.18532051470484578,18.373041,
259.2531932711118,43.12431488177572,,,,19.755318,
259.2531071734407,43.12312279475298,0.06380313680777568,-4.971431577967436,-0.5259433304535553,16.291157,
259.2533588599312,43.12391148639843,,,,19.347183,
259.25472444916863,43.12448204759099,0.2512376129232234,-4.355830620633915,-1.446477779567665,18.233175,0.70214844
259.2579937833236,43.129618569647384,-0.5627842149864087,-5.975388726913275,-0.8152503018039025,16.154884,0.23544979
259.25826930652187,43.12917233025132,,,,18.640223,
259.25863851656794,43.12922627515724,-0.5540426986854979,-4.291628894520362,-7.711018329605681,17.766993,
259.25526968899527,43.126226394214434,,,,19.41142,
259.25604773576134,43.125432869686215,,,,19.491629,
259.25508684263343,43.12724857660052,,,,19.105934,
259.2572127554237,43.126708224019836,,,,19.201181,
259.2567372826536,43.126571656655386,,,,18.804184,
259.2548738123872,43.12698720589577,2.1257845005006875,-3.8097688180261016,4.253739257070555,18.784765,
259.25640541081435,43.12657804987752,2.172645938130289,-2.923392427319107,-1.723747011926159,17.70431,0.70080566
259.2563961400009,43.126212754888655,-3.612732658835613,-4.452810555878092,-3.279284055949293,18.769117,
259.261479181094,43.13091090531395,-0.7681584083799212,-3.752021496225,-1.8207456147319,17.448803,0.7844868
259.2446028106994,43.115683949745836,0.15011142743012595,-2.8591755155115766,-0.5236246902567128,19.645775,
259.2446557777141,43.116210012863846,1.1421423227643883,-3.782522529092125,-1.647265363853515,18.63059,0.67268753
259.2623967535878,43.13194251784065,2.29970486807023,-2.9707006514769017,-2.7366063278438935,17.581017,0.7625122
259.2571343592808,43.12785884737814,,,,18.751493,0.6431389
259.2579147250018,43.12803374300485,0.5409390099349531,-4.82530031590065,-1.5969086543734563,18.802902,
259.2442768789279,43.11718949895559,0.34169008701037873,-4.832004769726349,-1.1961776677241693,19.43004,
259.2444093418373,43.11665879045309,2.810629376029007,-5.272106405709129,-2.4598074531553427,18.885508,0.793293
259.2471363517973,43.1161200461133,-0.7702933944087135,-1.9497518304789678,2.6782120541229153,19.942648,
259.2469707373001,43.117016122460626,,,,20.036684,
259.24843716935777,43.116366180126846,-0.007513341869712401,-4.975193673866309,-0.9879783393398246,18.865343,
259.2465875407599,43.11679913245674,-0.8662440290191187,-6.066380453853672,-0.3956711687417652,19.106695,0.84288406
259.24694078051874,43.11660571555945,0.12086305985479263,-5.3911875393519075,-0.7276731964293988,19.033018,0.702528
259.24759454278797,43.116292921280795,-0.3355149860875905,-6.39744274684052,-0.09124031704007646,19.309235,
259.24837161576636,43.11577103518843,0.434408655880836,-5.068229139149462,-0.2443491164996762,19.390556,
259.2488588128549,43.11609778984765,0.1457296954086544,-5.041376076530037,-0.8519646451331363,18.064941,0.78754234
259.24628326134274,43.117880752165796,0.0406991323881153,-4.076560375594987,-1.2279399464265852,18.166264,0.7103386
259.2468789771297,43.11937687489223,,,,19.863659,
259.24658763937197,43.11954767943094,,,,19.941238,
259.2459294691506,43.11994280273017,,,,20.319952,
259.24625771429146,43.12047510428822,1.4713029454816036,-0.18852481917560934,1.7330579962765587,19.711285,
259.2463214717266,43.12018229859709,,,,20.203981,
259.24666931821343,43.120761719531124,1.51119825120397,-4.3051646453943615,-1.0742698059772093,19.06422,0.5633087
259.2465507756767,43.11930090462773,-0.12120666495341163,-5.886882006249404,0.0793693590378429,18.449741,0.6361656
259.2462416603718,43.119006048222175,-0.05480468509290253,-7.3143550523742835,-1.8146992776050745,19.406403,
259.2612213611141,43.131475214795024,-2.5809974130752416,-4.360402442494797,-1.4979142870758597,18.130768,0.6505985
259.26093621063484,43.131177712285535,2.2474995052059903,-5.060657207578351,-4.479032919678772,18.194614,
259.2509951028343,43.12315247144945,,,,20.140705,
259.2509086101628,43.12267786917517,-0.049356514841981294,-5.666469368701412,-0.7094060221865798,18.070698,0.6632042
259.2498491596242,43.12199505825209,,,,19.489143,
259.2517546328766,43.121801619799555,,,,19.733418,
259.2497112747917,43.12154527431699,,,,20.194054,
259.2482886973519,43.122154251837685,-0.3151173974505334,-7.1871570890641365,-11.426120929145089,19.82229,
259.2522750325155,43.12180487510946,0.3380207622425713,-3.022701910402638,-0.5669343066170435,17.881151,0.8008976
259.25025769565394,43.12160821308611,,,,19.853941,
259.2514842782839,43.12199469523692,,,,19.198164,
259.2510723384794,43.12188128661268,0.8591674300651511,-4.841259415935679,1.1690104798576775,19.27241,
259.24868656677904,43.122090806653574,,,,18.60396,0.6403065
259.24834445785643,43.12137853376751,0.7434214822649177,-4.9787493616118565,-0.21977994222641867,19.246653,0.77952003
259.2488404508316,43.1215542264218,3.8103602117800017,-2.6649275524212888,-0.5106516298018187,19.349762,
259.2495005182145,43.121997662459805,0.7851962729034919,-4.120854402883161,-1.0952946538225308,18.753996,0.71115303
259.2540315488804,43.125766362122896,,,,19.603056,
259.25219571252154,43.125784547098796,0.177208950627663,-6.56458428130491,-1.0425728577646165,19.03913,
259.252223267951,43.12690018476668,,,,19.342876,
259.25341389426524,43.12630181142083,0.6716610945783527,-3.850304819755898,-1.5243869448363547,18.306747,0.6677017
259.2539001631099,43.1264142654943,0.09549427631696744,-3.9688375628417205,-2.7104352798833364,18.566334,0.95218277
259.24995075349483,43.12271975598587,,,,19.51309,
259.2499171163682,43.12296949325705,4.241062271650607,-8.401905363724909,3.3602150686424346,19.032639,
259.2447605758843,43.11837191701009,,,,19.602962,0.74541664
259.24468573755547,43.11853518242882,,,,19.185217,
259.249513236974,43.123408429471624,0.4441826584792527,-4.961185457878564,-0.8715841608624861,17.81568,
259.2509171372969,43.11200981716457,,,,20.048418,
259.24819509968285,43.12265592186082,-0.3329433461085397,-4.87916677993339,-0.028391072256134492,18.113419,0.709219
259.24664946591326,43.12200211308615,-3.5203629402127037,-5.556589655196123,-0.9661029866042138,19.3651,
259.24871190938245,43.12376597647147,-0.23550614269539621,-5.149747995737322,-2.103139337164957,18.056936,0.68385315
259.2445990575336,43.119871652510895,-0.5683508093907592,-5.074666468342709,0.5407480872108839,20.147104,
259.2440948539265,43.119689793685104,0.41382586316064496,-4.0729108605565525,0.14189539845257249,18.738964,
259.2439646415083,43.11991008800944,-0.00323493623175565,-6.2364389291934605,-1.7721712160687138,18.387915,0.6064663
259.2456208520058,43.12096752536238,,,,20.100903,
259.24622073526353,43.12147317731718,,,,19.888681,
259.24600245630864,43.121539001181354,-1.565723779464488,-9.213296817805048,4.607067259996702,19.394382,
259.24520661753155,43.12147057677348,-0.14782077473709385,-4.824285626591302,-0.7606351198406414,18.24234,
259.2450027064596,43.12121937005991,1.1503486351173493,-3.935126500874866,-1.4343043527178296,17.773985,0.63336945
259.2499043990605,43.112647080055794,0.9480576096483653,-4.597830687057242,-1.1630064477704154,19.213722,0.7055454
259.2477066195726,43.11370658563148,,,,19.372232,0.73646545
259.2505673679553,43.11323478580976,0.35785983632941576,-5.060156204505004,-1.2217021289231254,19.145367,0.6647663
259.2504914106202,43.11294162031451,-0.28652455263673793,-6.342542096612205,-0.799336522850409,19.345726,
259.25238253982457,43.11249166491654,,,,20.558355,
259.2522130683512,43.11234828126434,,,,20.268044,0.85913277
259.24600443438084,43.11436965406165,1.236822552985756,-5.32169483996518,-1.7815503667621129,20.153854,
259.24628700583753,43.11499408027131,0.28105310204632267,-4.318174227612084,-0.9277505301321303,18.430794,0.9423847
259.2469026809111,43.11468102268359,-0.08618191553350596,-4.978397120103771,-0.6029455845009684,18.410223,0.71016693
259.2506126958116,43.11377963826906,,,,20.705412,
259.25104237155745,43.11359319531629,-0.3884144555789842,-6.883550298380052,-0.4753141233903961,19.296213,
259.2459411777728,43.1156337225945,-0.9729317781987723,-4.4135224294655195,-3.6308018267870636,19.832193,
259.25201095598595,43.114182730320394,-2.919042267102549,4.397450047678095,-7.9734179202869395,19.612762,
259.25179146504814,43.11404173793024,,,,20.11006,
259.25131478647336,43.11443658533434,-0.07104883367368897,-4.907503341695083,-0.21457411294777765,19.974564,
259.25122058222604,43.115004742909555,-0.11282927471694333,-5.73869706440748,3.627705245684621,18.970327,0.80124855
259.2525573449981,43.11468462068884,,,,19.74803,
259.25275628068147,43.11480550929182,,,,19.537151,0.83855057
259.2453710673609,43.118075607823805,1.4471755642059922,-9.247136215293992,10.112884718015145,19.865932,
259.2451707895694,43.11786604614531,,,,20.277517,
259.2518687743482,43.11560760893533,-1.965786447760036,-9.322363467983552,-1.859541236698927,18.909832,0.7771263
259.25166206078825,43.11582768585648,0.5891107583720957,-3.4127731889165815,-1.1711520283086043,19.018068,1.0037613
259.24806403428,43.1178875397579,0.6071557436590277,-4.465145401451243,-0.10153121099862364,18.718882,0.7926903
259.25690832207084,43.11521601110347,,,,19.910309,
259.25530480823056,43.11688949616079,,,,19.815918,
259.25505213759686,43.11744159018859,,,,19.948633,
259.2554052406553,43.11729063479237,0.28307810459632254,-4.677577213836094,0.6224282217591331,19.832682,
259.25458335162267,43.11761753162445,,,,19.83104,
259.25573616386094,43.11665997016332,-0.03946106366644174,-6.414976602357997,-2.0245288989276022,19.231632,
259.25553556866987,43.116299690746665,-0.030762010826130146,-4.182435437201496,-1.2328997546430358,18.321594,0.57514
259.25626476553344,43.116243600388735,,,,19.52058,
259.25605988743683,43.11766352214249,,,,19.608595,
259.2564841486969,43.11739945950008,-2.058795039625575,-4.230373450183989,-3.1166405976210596,19.75123,
259.2561866020513,43.11702560926137,0.5834503328578151,-5.896665356352374,-2.1653895831596914,18.992773,
259.2569982403141,43.11704467240775,0.01732162775885964,-5.0730576445957345,0.1467626932685663,18.784584,0.6522312
259.25053792496084,43.11982575816778,-0.11802818778506989,-4.75867847196524,-0.2467970741228429,19.275364,0.63668823
259.2587451245364,43.11732415796287,,,,19.88441,
259.2580620362398,43.11828589580471,,,,19.657782,
259.2575542452638,43.11811607564287,,,,19.421053,0.7390709
259.2558909929728,43.11968161725955,-0.32887372003312176,-3.804023353783205,-0.9913217552279279,19.257044,
259.2563699378814,43.11899109164693,0.4412235059346984,-5.489080269723816,-0.7351307080632518,18.494755,0.7592392
259.25870954790713,43.11893487129431,,,,19.954145,
259.25867412479937,43.11858251243845,,,,20.655483,
259.2591398545695,43.11886201695362,-0.3474491874810141,-6.61500597801153,0.32243708591056575,18.787994,0.7182636
259.26036848330443,43.11968837675538,0.37542667723052253,-5.241596503246683,1.2846503065970758,19.111515,
259.2599917648316,43.119497345127776,,,,19.589794,
259.2586353055609,43.12024628657652,0.5664586272537981,-5.34884260642121,-2.5981811489289415,18.506456,0.6581154
259.2640718397217,43.119931002559085,,,,18.11754,0.66695976
259.2627479495797,43.12212924635453,,,,18.310093,
259.2641279346587,43.12111880804717,,,,18.791878,
259.2633573936843,43.12117505524172,,,,18.65086,0.78216934
259.2550011502292,43.12535346684773,0.33565780387389504,-4.164109555706132,-0.4237923313001264,19.000837,
259.25754613571,43.12441915389859,-0.8775641016753555,-7.521749393149982,6.564386808948933,17.916265,
259.26092872024606,43.1233328370844,0.26534635630042896,-5.537397800696063,-0.9012945707550244,18.242373,0.73174477
259.2580103088398,43.12551382711144,,,,19.359812,0.74539566
259.2582332806478,43.12487772181468,,,,19.37597,
259.2585463135757,43.12539229358124,,,,19.228273,
259.2578210063228,43.12513870110993,0.24090671261924645,-4.371100265239727,-1.942356871862286,18.744108,0.9156418
259.2592837452319,43.125054584914075,-0.32126951888796357,-5.675630208247874,-0.6365839010895168,18.31658,
259.25956777999556,43.12512911689768,,,,18.852417,
259.2589585717363,43.12583977929091,-0.26459431343444156,-6.101152599776792,-0.5215815322635646,17.896479,0.7228317
259.2576310468928,43.12626809850356,,,,19.546602,
259.26195008339516,43.126162070964895,,,,18.883865,
259.261149568252,43.12630289742776,-0.18903615693579098,-4.786352242299368,-0.380127430354212,18.729507,
259.26264493718566,43.126600316002836,,,,19.492401,
259.245409327245,43.11525702892766,,,,20.456923,
259.2484526137423,43.114141427898566,-0.8106646096574235,-6.4383972829986,-1.6049109864204505,19.808989,1.5715656
259.24701808874374,43.11511248114918,,,,20.947674,
259.24665650925283,43.11581350398992,,,,20.712687,
259.24632558216234,43.116042088283095,-0.5717401883125836,-6.409429991763094,0.04171518021999561,19.722885,0.9841957
259.2490941441093,43.118255981326065,,,,19.92584,
259.2580989898747,43.11699008593319,,,,19.985512,
259.2594407968956,43.116826170793495,,,,19.978262,
259.2473375100541,43.122894998807666,0.9756329440218,-4.8034694202134975,0.3257359775262292,19.64366,
259.2479089359629,43.123521167188834,-0.6708567286925943,-5.953529712572829,-1.199646244292794,19.718012,
259.2483001472416,43.12321972069767,,,,19.58901,
259.2486403007132,43.12318137024079,,,,19.653053,
259.25720921402814,43.12598436506417,,,,19.640985,
259.2588785584475,43.121228667209344,,,,20.047195,
259.247206790352,43.11849730290477,,,,19.756023,
259.2473604410934,43.11817498459731,-0.12642896510602114,0.8829026107504185,-0.18442382333809765,19.748737,
259.2450423363019,43.11917910551086,1.3319505251447374,-2.0407153198434638,0.39640088992818456,19.836946,
259.26295932849746,43.12416526584088,,,,19.242174,
259.26219792861195,43.12423249351037,0.8317121615142099,-4.647997235315317,0.15484693063552601,18.40055,
259.26332119675686,43.12053884557801,,,,20.080118,
259.24375042188,43.12094871753251,0.09958828017007726,-5.476159910292637,0.4624515456753283,19.454826,0.5501213
259.2626701608633,43.13145381378058,,,,19.204626,
259.24808095166725,43.11993896802427,,,,20.54836,
259.25166765721673,43.12294334140918,,,,19.62321,
259.2444990008795,43.12086759137289,-0.6882644424869243,-5.8049020659702615,0.3857575972584438,20.216991,
259.2488854303975,43.11229805328466,,,,20.31656,
259.2628079542848,43.120930444022136,,,,19.868574,
259.26389961222463,43.12797578915144,,,,19.59933,
259.247727709965,43.12152100442697,,,,20.662031,
259.2647502594624,43.12405216596952,,,,18.535196,
259.26468057811627,43.12018805529892,,,,19.166351,
259.25507682847365,43.115445763096496,-0.3468131094216787,-3.5943285583018576,-0.6262785511891575,17.790075,0.7072754
259.2552036598479,43.11419175343405,0.28927485454831936,-3.4804268139274965,-0.06301268519559938,18.992134,
259.2619213396245,43.123448998747655,-0.30276285382842855,-5.787081776629133,-1.2992547107875216,18.156605,0.7001724
259.2592742510638,43.118199533816636,,,,19.556326,
259.26058864500067,43.118761063986874,0.335023521404219,-6.072602605457429,-0.7420874776788766,19.129875,0.5308018
259.25239595058446,43.11372462067003,0.14053112678188673,-4.855673225342587,-0.49768281884355364,15.573918,0.08520222
259.25994783598196,43.12246974577458,-0.25544889155356604,-5.4217138464054475,-0.785380635726648,18.058342,0.67442703
259.26009000885136,43.12087424739582,3.4063314849799062,-7.53760969368521,-0.6929882272544389,18.79075,
259.26120986436786,43.12124031196941,0.9242180602492475,-2.5642485928384957,-6.9945738059651,18.46895,
259.25810641394276,43.11979142611579,0.34452399213921203,-4.810012172832243,-1.4365453660439336,18.929005,0.851635
259.26363003445607,43.12672802473751,,,,18.524382,
259.255255787439,43.119063931332995,,,,17.375532,0.74888897
259.2481193897486,43.112689461720464,0.08153540306384757,-5.106831110169337,-0.7148813743813428,14.166089,1.0839539
259.26107611646114,43.125904606270694,0.48664147773713795,-6.276023882298773,1.1119326311307176,18.674358,0.73332214
259.26068174088516,43.12439440628333,0.06181110904887011,-5.388712588970178,1.5454044277927663,18.499353,
259.255533942216,43.12062483465262,,,,19.1944,
259.2502396542471,43.115932985962125,0.10058240584340777,-4.942187812788405,-0.9515915078669727,16.047525,0.9339695
259.24919775014223,43.114634240486986,0.6835889512153742,-4.946403646198784,-3.0713007854315753,18.802893,0.73181534
259.2606220401621,43.12491388869818,0.23055526374221819,-5.455137959604578,1.0315302636036137,18.069967,
259.252817942765,43.121233264971046,,,,19.620102,
259.25272169443997,43.12004448865735,,,,19.859802,
259.2512183509154,43.12021350785022,-1.5476154283795245,-5.252438297608986,0.493707558237205,19.835619,
259.2532008964359,43.11761984436261,,,,19.22252,
259.26136804134507,43.127232253639896,0.03436671615351116,-4.6525527803664835,-0.5281910359904012,15.612432,0.9133835
259.2591734536799,43.130195259458006,,,,19.236853,
259.2623240594816,43.13034742915153,,,,17.67715,0.6932287
259.2637253241029,43.130317589356494,,,,18.235825,0.6813822
259.2531864882562,43.1262379045723,,,,18.937819,
259.25154856953554,43.12578260969477,,,,19.53726,
259.2533635819366,43.12348792829475,1.03181574319794,-4.987175425552559,-5.310902780639342,18.442993,
259.2593456987138,43.12867237641516,0.09389329020622664,-5.116707934364266,-0.43333462567109027,13.776568,1.028142
259.244425333267,43.11601003164322,-1.0670208087290214,-11.625648332091627,7.245098096620497,19.319685,
259.2450013735226,43.11673126765996,,,,19.972744,
259.2476340077945,43.1192821666665,0.06842339241498058,-4.676603271588227,-0.9095248087580566,14.4039,1.0635481
259.2575496890925,43.128915299104605,,,,18.177885,
259.24762144154397,43.12084755517284,,,,20.109602,
259.2469510618751,43.12163738495156,0.03691484510057246,-4.797177944700455,-0.20294302591853172,15.601753,0.040750504
259.2457321575019,43.121579600770445,,,,20.26661,
259.2518948319438,43.11233497066442,,,,20.516264,0.4072876
259.2506936938739,43.11448130293027,1.426721279888115,-4.15490928548516,1.1636426012282786,18.891357,0.7786026
259.2481088075617,43.115236661563664,0.15787066723945642,-11.255880871319224,-2.5668555982266206,20.119513,
259.26032700388345,43.12598305927436,1.0226020034272252,-5.515043843372906,-0.9925481241858831,18.113047,0.69257736
259.248924410148,43.118768812844515,1.6118495007524674,-2.3606800901246796,-3.286494279073718,19.828135,0.8028946
259.2617404002697,43.12211018373916,,,,19.780416,
259.2609743971141,43.128240448135635,,,,18.910595,
259.2607164895093,43.12825408545143,,,,18.792833,
259.2572097694212,43.12731741083838,,,,19.81015,
259.262399356778,43.12163064171816,,,,18.802368,
259.26246908228717,43.12212060099987,1.3748463321596613,-3.6368659761360025,-4.073410714150321,17.26012,0.783514
259.2648073887499,43.122827491337524,,,,18.448458,
259.26398979555546,43.121352593143136,,,,18.897919,
259.2605047758113,43.11783662320225,1.7009810083886663,-1.879235911213436,-2.03491268277896,18.659637,0.5912647
259.26466184090305,43.12474824155205,2.712616520462255,-2.7493467351402954,3.264546248775557,18.573164,
259.2632806422144,43.125788974941095,,,,18.097942,0.7075062
259.2593172534396,43.12378276034062,,,,18.695406,
259.2605102332328,43.127060548569055,,,,18.048971,
259.2503822772605,43.11819577236223,1.8225626422610357,-4.756852280392022,5.549426489282951,19.519089,
259.25960330783914,43.129847867783766,,,,18.591648,
259.26044161591153,43.12996790845949,0.5670354339285038,-4.673079379463225,-0.9904901915398237,17.526451,
259.25866795904034,43.12722856589241,0.7465032571007738,-5.940626339227401,1.9075097543593706,17.972406,
259.2555161266403,43.12576993560271,,,,18.814522,
259.2467389037737,43.11772795846416,,,,19.947567,
259.25323598555417,43.12560559837919,,,,19.772987,
259.2529842900443,43.125942078491875,,,,18.926838,
259.2528334715574,43.12660557633245,,,,19.110027,
259.25281918254825,43.124858050813735,2.4513826980938034,0.3687567329269741,7.740783730855861,19.08053,
259.2440564033512,43.118243471814495,,,,19.647316,
259.2496757701388,43.12382047052837,-0.11161003545560624,-4.8054060130915675,-0.039171018475929346,15.15325,0.97383785
259.2447584771105,43.1169345136507,,,,19.789776,
259.24766376208214,43.116628066165205,0.14219106829152017,-4.048559054713664,-0.8452939382977502,19.361742,
259.24862968966335,43.11690543008279,,,,20.367718,
259.2487394760089,43.11762782375867,0.5637909155516752,-4.561715442224645,0.8018396258536129,19.170282,
259.25566733225446,43.11497002453017,,,,19.122744,
259.2573579161013,43.11628532762964,1.59943032696988,1.1792106048181052,-3.863326671149923,19.41665,0.8929291
259.25630523462985,43.11783590799588,,,,18.532465,0.6405754
259.25410806569494,43.1208022743999,,,,18.37024,
259.25873266617816,43.11958246569468,-2.707754554219627,-2.9684310922731756,-2.10216382599602,19.287045,
259.2639961545181,43.12011818202634,,,,18.961145,
259.26533277128726,43.12061872312521,,,,18.978172,
259.2620134434103,43.126001434489325,,,,18.99401,
259.2441509620245,43.11919646608267,,,,20.248037,
259.26020149679084,43.131331257227174,,,,19.366693,
259.25693057846365,43.11570929294223,,,,20.13729,
259.2498457669139,43.12018226246497,0.6823188833205475,-4.588567682982001,-1.6720499883657007,20.024366,
259.25923372745547,43.12667415428152,-0.3660521686023776,-6.665839168178769,8.85987639227281,18.918287,
259.2509659591602,43.125243233789284,,,,19.780441,
259.25899238519156,43.13212110971204,,,,18.736143,
